고객주소블록코드(BLOCK_CD),기준년월(YM),서울시민업종코드(UPJONG_CD),성별(GENDER),연령대별(AGE),카드이용건수계(USECT_CORR),카드이용금액계(AMT_CORR)
79143,202004,SS048,F,50대,20,365332
414531,202004,SS040,F,20대,40,251988
412136,202004,SS017,M,40대,40,2557729
29061,202004,SS012,F,40대,5,35420
25844,202004,SS053,F,30대,15,253000
282955,202004,SS016,F,30대,51,298236
20811,202004,SS008,M,20대,46,227194
221671,202004,SS002,F,40대,5,126500
410518,202004,SS058,M,30대,10,98670
416517,202004,SS012,F,20대,10,184690
229298,202004,SS048,F,60대,5,391189
10382,202004,SS004,M,30대,5,40480
346630,202004,SS048,M,30대,15,982854
182129,202004,SS008,F,20대,30,508530
33370,202004,SS046,F,30대,10,183678
215384,202004,SS006,F,20대,30,107272
22464,202004,SS053,M,60대,10,40480
219178,202004,SS001,M,60대,142,5619636
12067,202004,SS069,F,20대,10,303600
363184,202004,SS070,F,50대,5,192280
413570,202004,SS019,F,30대,5,35420
413495,202004,SS066,M,30대,10,621621
19973,202004,SS020,F,50대,10,170522
16460,202004,SS001,F,40대,15,136620
220905,202004,SS055,F,10대,10,70840
14287,202004,SS008,F,40대,40,535854
354299,202004,SS048,F,40대,10,429088
365931,202004,SS068,F,60대,40,4139080
213115,202004,SS049,M,30대,5,67349
420765,202004,SS041,F,70대이상,5,328900
155710,202004,SS004,F,50대,5,151800
154817,202004,SS015,F,40대,10,215556
217688,202004,SS058,F,40대,5,20240
275733,202004,SS021,M,50대,10,150282
216068,202004,SS046,F,20대,5,328900
214410,202004,SS047,F,30대,5,22264
417529,202004,SS058,M,30대,10,45540
361513,202004,SS019,M,60대,10,531300
353066,202004,SS024,F,30대,5,860200
21749,202004,SS056,F,30대,10,2541638
410531,202004,SS058,M,50대,51,1352791
212740,202004,SS032,F,40대,5,197340
76317,202004,SS003,M,50대,5,30360
502050,202004,SS014,F,40대,5,501952
352864,202004,SS016,M,30대,263,1961357
221688,202004,SS007,M,20대,5,134090
153892,202004,SS068,M,30대,101,11328950
214197,202004,SS016,M,20대,395,2361047
411645,202004,SS007,M,40대,5,29348
146753,202004,SS007,F,60대,35,216062
422324,202004,SS002,F,40대,5,506000
278372,202004,SS053,F,30대,10,122047
19666,202004,SS021,F,40대,15,558472
24347,202004,SS016,F,40대,51,673537
38905,202004,SS068,F,50대,76,2100760
362807,202004,SS024,M,70대이상,5,1518000
219591,202004,SS068,M,50대,15,2160974
148750,202004,SS066,M,30대,10,506000
167611,202004,SS001,F,20대,182,3663440
212221,202004,SS058,M,20대,30,151294
40455,202004,SS013,M,30대,10,85109
231025,202004,SS061,M,30대,5,776204
24184,202004,SS065,F,50대,5,602140
347644,202004,SS019,M,60대,5,66792
419444,202004,SS068,M,40대,46,1659376
231396,202004,SS048,M,30대,10,848309
232211,202004,SS018,M,40대,10,300564
267569,202004,SS068,F,20대,30,1996170
14697,202004,SS003,M,20대,5,151294
336911,202004,SS006,M,10대,10,28336
21561,202004,SS066,M,70대이상,20,654551
213125,202004,SS054,M,40대,10,262614
278469,202004,SS016,F,50대,30,136620
230434,202004,SS006,F,30대,51,285890
9670,202004,SS016,F,20대,30,137480
355824,202004,SS038,F,40대,5,1012000
332039,202004,SS007,F,20대,25,150788
15216,202004,SS028,F,20대,10,158378
23469,202004,SS016,F,40대,213,1264899
8840,202004,SS008,M,30대,20,539902
16887,202004,SS054,F,20대,10,1443112
282310,202004,SS044,M,50대,5,303094
228727,202004,SS046,M,50대,5,33902
156908,202004,SS016,F,50대,86,2184200
22332,202004,SS003,M,20대,10,49588
353158,202004,SS048,F,40대,40,1213337
213482,202004,SS041,M,30대,5,60720
420271,202004,SS016,F,40대,5,20240
23068,202004,SS006,M,30대,15,135608
222474,202004,SS041,M,20대,10,369380
18802,202004,SS005,M,50대,10,135102
215838,202004,SS001,F,60대,10,920920
227675,202004,SS030,F,30대,10,962918
22679,202004,SS007,F,40대,56,365332
263671,202004,SS058,F,50대,25,574816
339488,202004,SS069,M,40대,15,198858
410254,202004,SS070,F,60대,5,150788
187386,202004,SS058,F,50대,40,621368
225658,202004,SS016,F,30대,61,313821
353763,202004,SS003,F,20대,15,259578
23616,202004,SS012,F,20대,15,1530650
23325,202004,SS002,F,10대,5,98670
335189,202004,SS054,F,60대,5,91080
231058,202004,SS007,M,10대,5,29854
222718,202004,SS016,F,60대,5,27324
343807,202004,SS058,M,30대,40,225170
199354,202004,SS015,F,60대,10,742808
413102,202004,SS013,M,40대,66,910648
12315,202004,SS001,M,20대,15,1084358
215788,202004,SS050,M,30대,5,1518000
353229,202004,SS068,F,30대,142,4947177
208642,202004,SS066,F,50대,20,493547
12791,202004,SS030,M,40대,56,1067660
124996,202004,SS049,F,60대,10,197340
99042,202004,SS068,F,20대,15,251138
210287,202004,SS016,M,50대,15,138340
218055,202004,SS012,F,50대,5,1614140
281686,202004,SS055,F,70대이상,25,5252786
230147,202004,SS069,F,30대,10,550275
225916,202004,SS041,M,40대,5,86020
218851,202004,SS030,F,20대,5,101200
20197,202004,SS018,M,30대,10,214038
231159,202004,SS064,M,20대,10,212520
155435,202004,SS008,M,50대,344,5308952
343202,202004,SS013,M,30대,51,727982
226963,202004,SS004,M,30대,25,850080
225422,202004,SS019,F,50대,25,581900
208839,202004,SS009,M,50대,5,202400
272612,202004,SS046,F,40대,10,75394
365430,202004,SS048,F,60대,25,1278460
144837,202004,SS001,F,20대,25,10777800
414804,202004,SS041,F,60대,5,253000
19669,202004,SS042,F,30대,5,30360
276086,202004,SS040,F,20대,15,124982
355223,202004,SS055,F,40대,25,581900
415119,202004,SS046,M,20대,5,22264
219716,202004,SS006,F,40대,20,132066
218993,202004,SS006,F,30대,15,136620
275436,202004,SS003,F,20대,10,105248
209237,202004,SS004,F,20대,5,39974
224740,202004,SS017,M,30대,35,2721420
17605,202004,SS014,F,30대,5,4807
414850,202004,SS069,F,20대,5,88550
3370,202004,SS005,M,70대이상,20,270457
411917,202004,SS012,F,70대이상,5,19734
27407,202004,SS053,F,40대,5,177100
409967,202004,SS040,F,40대,10,45034
20957,202004,SS031,F,20대,10,237871
422273,202004,SS018,F,40대,10,232760
18091,202004,SS016,M,40대,25,119163
416664,202004,SS069,M,30대,35,1314993
413491,202004,SS020,M,60대,20,368798
24361,202004,SS016,M,30대,172,1302950
76722,202004,SS058,M,40대,15,78430
220743,202004,SS012,M,40대,35,838240
419932,202004,SS043,F,30대,5,303600
418807,202004,SS013,F,40대,207,2600941
209866,202004,SS041,F,60대,5,75900
9466,202004,SS042,M,60대,5,40480
17467,202004,SS017,F,50대,10,80960
23069,202004,SS002,F,30대,5,243892
366244,202004,SS066,M,40대,15,834900
364737,202004,SS054,M,40대,15,735724
229655,202004,SS032,M,30대,5,113850
19928,202004,SS008,M,30대,248,1786686
220129,202004,SS001,F,40대,25,435160
419404,202004,SS029,M,10대,5,20240
27409,202004,SS041,F,20대,10,288420
418198,202004,SS013,M,60대,106,3323155
177520,202004,SS063,M,20대,10,4374876
415140,202004,SS040,F,20대,81,808588
153105,202004,SS033,F,60대,5,195316
31066,202004,SS068,F,40대,61,2227857
352494,202004,SS062,M,30대,5,79948
56577,202004,SS041,F,30대,10,480700
412078,202004,SS021,F,40대,5,192280
342399,202004,SS053,M,40대,20,841984
19774,202004,SS013,M,70대이상,111,8205701
354445,202004,SS046,F,60대,5,151800
415494,202004,SS068,M,30대,91,2442336
158025,202004,SS054,F,50대,10,348634
221041,202004,SS005,F,20대,15,30360
8240,202004,SS044,M,20대,5,123970
17626,202004,SS004,F,60대,5,91080
211960,202004,SS015,F,50대,5,349646
220930,202004,SS058,F,40대,25,91080
9990,202004,SS055,M,60대,10,242374
211644,202004,SS005,F,40대,10,83996
155601,202004,SS001,F,50대,15,788348
8321,202004,SS004,M,20대,20,495880
232733,202004,SS001,M,70대이상,30,1101562
232856,202004,SS036,M,60대,10,202400
354963,202004,SS021,F,60대,10,349140
33502,202004,SS045,M,60대,5,66792
316861,202004,SS058,F,30대,71,420182
225709,202004,SS070,F,30대,5,2337720
157915,202004,SS041,M,20대,10,161920
501959,202004,SS064,F,50대,10,40480
21840,202004,SS006,F,30대,30,254518
282333,202004,SS041,M,20대,20,288420
412790,202004,SS067,F,40대,15,401035
153941,202004,SS031,F,40대,5,23782
15952,202004,SS056,F,50대,5,1518000
22655,202004,SS064,F,60대,5,16698
216658,202004,SS008,F,20대,40,470580
218765,202004,SS005,F,30대,5,23023
22456,202004,SS036,M,30대,5,556600
200456,202004,SS054,M,30대,10,201590
283151,202004,SS040,M,40대,10,62238
230552,202004,SS007,M,40대,20,112838
208559,202004,SS066,M,60대,20,561660
415780,202004,SS047,F,50대,10,19734
222277,202004,SS007,M,30대,71,716749
419797,202004,SS062,F,40대,5,5
216438,202004,SS016,F,30대,40,327989
422143,202004,SS064,M,50대,10,60214
366838,202004,SS068,F,20대,5,187220
233378,202004,SS058,F,70대이상,10,135102
205973,202004,SS021,F,30대,10,344080
18116,202004,SS066,F,40대,20,916275
421270,202004,SS058,F,20대,5,15180
360782,202004,SS019,M,70대이상,5,348836
412938,202004,SS090,M,50대,15,4807000
225518,202004,SS016,M,40대,258,1347225
12134,202004,SS049,M,70대이상,81,2850652
226288,202004,SS027,F,30대,5,45540
352957,202004,SS055,M,20대,15,210496
225613,202004,SS069,F,30대,25,802870
17540,202004,SS001,F,30대,51,1238688
500839,202004,SS001,F,20대,20,1224520
31523,202004,SS015,F,30대,20,251988
150805,202004,SS016,M,60대,15,35926
152097,202004,SS062,M,30대,5,5
231871,202004,SS013,M,40대,15,221071
501572,202004,SS013,M,60대,5,77924
31267,202004,SS023,F,30대,5,151294
227890,202004,SS055,F,20대,10,792902
223279,202004,SS021,F,50대,5,22770
232051,202004,SS053,F,50대,5,37444
221266,202004,SS016,F,60대,5,75900
161103,202004,SS003,F,40대,20,395186
230249,202004,SS013,F,50대,116,5443194
22307,202004,SS006,M,40대,5,52624
116659,202004,SS044,M,60대,5,252494
353146,202004,SS058,M,70대이상,10,108790
340637,202004,SS047,M,50대,5,56166
15993,202004,SS016,M,50대,66,549769
33901,202004,SS066,M,40대,40,3664331
222473,202004,SS066,M,50대,20,617320
30287,202004,SS064,F,50대,10,2504700
414404,202004,SS041,M,40대,5,81972
361062,202004,SS047,M,30대,10,81972
227830,202004,SS049,M,60대,25,16046323
363744,202004,SS024,F,40대,10,1108140
14534,202004,SS069,F,30대,30,1511473
415337,202004,SS007,M,50대,10,219604
350702,202004,SS069,F,30대,91,3106587
411987,202004,SS007,F,50대,10,41492
212749,202004,SS066,F,60대,10,273240
413444,202004,SS069,F,30대,20,2920490
274191,202004,SS058,F,20대,20,189750
366985,202004,SS016,F,20대,116,355465
17027,202004,SS013,M,20대,172,2388269
362362,202004,SS003,F,50대,5,237314
17598,202004,SS055,M,60대,10,222640
364983,202004,SS090,M,40대,5,910800
220138,202004,SS019,M,30대,15,131560
8442,202004,SS016,F,40대,142,952697
209874,202004,SS048,F,50대,15,797810
206855,202004,SS003,M,70대이상,5,35420
361768,202004,SS068,M,40대,5,56368
10112,202004,SS048,M,40대,15,945663
20346,202004,SS056,F,20대,5,117898
18095,202004,SS006,M,20대,121,715433
228513,202004,SS041,F,20대,5,688160
156448,202004,SS070,M,60대,10,1345960
207946,202004,SS016,F,20대,91,564443
33473,202004,SS005,M,60대,5,13156
20037,202004,SS008,F,60대,10,222640
418917,202004,SS012,F,50대,10,616308
232027,202004,SS041,F,20대,5,657800
9042,202004,SS069,F,50대,5,200730
223517,202004,SS040,M,30대,10,88550
15802,202004,SS055,F,20대,10,107778
16762,202004,SS067,M,50대,142,2947106
223061,202004,SS053,F,30대,5,10120
346429,202004,SS041,F,40대,10,723580
152549,202004,SS018,M,30대,20,1273602
227226,202004,SS064,M,40대,5,7590
418763,202004,SS001,F,70대이상,20,981640
415262,202004,SS001,M,50대,127,5122744
8796,202004,SS031,M,30대,25,874368
362185,202004,SS020,F,50대,5,40986
27674,202004,SS024,M,20대,10,506000
14606,202004,SS057,M,30대,15,157366
283700,202004,SS091,M,40대,15,8247800
232084,202004,SS013,M,40대,385,6220106
226692,202004,SS053,F,50대,10,72864
337517,202004,SS040,M,20대,20,300564
414073,202004,SS062,M,50대,5,5
155655,202004,SS021,F,40대,20,285384
333585,202004,SS040,M,20대,5,63250
8959,202004,SS015,F,60대,10,34408
235297,202005,SS024,F,10대,5,75900
152159,202005,SS040,M,30대,51,1024144
365918,202005,SS005,M,30대,71,1285240
19620,202005,SS068,F,20대,96,4554617
13751,202005,SS005,F,40대,10,109802
222923,202005,SS048,F,50대,5,118252
20740,202005,SS031,M,50대,20,1026370
355488,202005,SS019,F,40대,15,182160
348482,202005,SS043,M,30대,5,1118260
23314,202005,SS055,M,30대,15,1609080
215125,202005,SS017,M,40대,15,837936
222544,202005,SS066,M,50대,10,256704
20484,202005,SS048,F,50대,25,1679313
156426,202005,SS082,F,40대,10,12118700
214015,202005,SS061,F,20대,10,6052266
15277,202005,SS016,F,40대,172,1393676
9327,202005,SS054,M,50대,15,530035
39445,202005,SS002,F,60대,5,273240
211209,202005,SS022,F,20대,5,30360
211807,202005,SS030,F,30대,5,237820
152629,202005,SS053,M,20대,5,15180
231067,202005,SS021,F,20대,25,1566576
87773,202005,SS048,M,40대,10,610995
231786,202005,SS053,F,40대,20,871332
17046,202005,SS008,M,30대,30,330418
211406,202005,SS019,M,60대,5,101200
227277,202005,SS022,F,20대,5,116380
210741,202005,SS058,M,30대,30,512072
83389,202005,SS069,M,40대,56,1852011
217029,202005,SS020,F,50대,5,25300
20049,202005,SS002,M,60대,5,268180
14869,202005,SS049,F,40대,15,483104
27172,202005,SS020,M,60대,10,65780
410615,202005,SS014,F,50대,10,1119171
231877,202005,SS058,M,20대,51,276782
213819,202005,SS058,M,70대이상,20,127006
410096,202005,SS053,M,20대,15,52624
77341,202005,SS058,M,50대,35,429088
409278,202005,SS008,M,70대이상,5,45540
168238,202005,SS014,M,50대,10,73370
220973,202005,SS013,F,60대,30,1947796
15006,202005,SS040,F,20대,10,140668
282991,202005,SS048,F,50대,10,217934
218869,202005,SS005,F,20대,76,700557
27488,202005,SS032,M,40대,20,929016
410588,202005,SS019,M,70대이상,20,602140
21043,202005,SS020,M,40대,10,68310
219633,202005,SS008,F,50대,40,377982
279709,202005,SS092,F,40대,10,1644500
215576,202005,SS003,F,40대,5,34408
18962,202005,SS021,M,50대,5,283360
225714,202005,SS013,M,30대,25,318325
232548,202005,SS019,F,20대,15,207460
413238,202005,SS058,M,50대,40,298540
155701,202005,SS054,F,60대,35,1465174
11655,202005,SS016,F,70대이상,35,506405
155443,202005,SS048,F,20대,10,1166381
10515,202005,SS008,F,50대,61,1175944
254927,202005,SS083,M,60대,15,2049300
23017,202005,SS058,M,60대,15,217580
212165,202005,SS007,M,50대,10,154330
325763,202005,SS007,M,50대,5,45540
213579,202005,SS003,F,20대,15,504988
212150,202005,SS008,F,50대,46,406318
217142,202005,SS048,F,70대이상,5,46097
213415,202005,SS002,F,20대,25,262108
18672,202005,SS004,M,40대,5,70840
227154,202005,SS066,M,40대,51,1940712
226819,202005,SS068,F,50대,71,3287684
21437,202005,SS007,M,20대,20,244398
152156,202005,SS021,F,30대,5,15180
414693,202005,SS062,M,60대,5,1265
364699,202005,SS008,F,40대,30,565708
231769,202005,SS066,F,50대,15,556600
209663,202005,SS003,F,30대,5,222640
21297,202005,SS021,F,30대,30,1409716
23420,202005,SS004,F,40대,30,435160
216668,202005,SS049,F,60대,10,303600
216752,202005,SS024,M,40대,5,1265000
16721,202005,SS018,F,50대,10,99682
12258,202005,SS021,M,40대,5,1872200
361897,202005,SS033,M,40대,5,432124
22825,202005,SS008,M,30대,476,6817338
277048,202005,SS001,F,50대,81,1826660
230739,202005,SS004,F,30대,10,301070
317535,202005,SS058,M,20대,20,86020
413821,202005,SS048,F,30대,5,431669
336564,202005,SS001,M,30대,223,6053784
231933,202005,SS048,M,40대,86,7150134
156771,202005,SS018,M,20대,15,224664
232354,202005,SS020,F,20대,5,354200
221539,202005,SS021,M,40대,25,1051468
408630,202005,SS017,F,60대,5,542533
10675,202005,SS048,M,50대,10,331683
27438,202005,SS028,F,20대,15,60720
219775,202005,SS049,F,40대,20,1145837
22356,202005,SS008,F,50대,46,796950
190364,202005,SS049,F,60대,15,950030
155355,202005,SS057,F,50대,10,1843864
24489,202005,SS045,M,50대,46,229724
264897,202005,SS001,M,20대,293,7209336
12930,202005,SS053,F,50대,5,67855
222082,202005,SS013,F,60대,25,444825
361621,202005,SS002,M,30대,10,870320
419071,202005,SS006,M,40대,15,105754
11832,202005,SS058,M,20대,15,250470
419737,202005,SS027,M,40대,5,25300
354706,202005,SS092,F,40대,5,227700
18698,202005,SS043,F,20대,10,119416
211691,202005,SS054,F,50대,5,22770
220050,202005,SS029,F,20대,10,37950
207506,202005,SS007,M,40대,25,171534
335207,202005,SS016,M,30대,374,4246453
207967,202005,SS058,F,40대,10,191066
206921,202005,SS016,F,40대,40,188181
24874,202005,SS032,M,50대,10,8126360
218886,202005,SS058,F,50대,15,257048
225327,202005,SS005,M,50대,15,91839
224832,202005,SS055,M,50대,66,5068602
31528,202005,SS032,M,30대,10,1866634
231665,202005,SS049,F,60대,15,565253
352306,202005,SS003,M,40대,5,128524
365445,202005,SS043,F,40대,15,308660
223277,202005,SS022,F,20대,5,298540
216837,202005,SS040,M,50대,10,783288
154845,202005,SS015,F,50대,20,183172
34943,202005,SS020,M,40대,56,1553471
365860,202005,SS008,M,40대,51,430859
21136,202005,SS019,F,50대,15,65780
414032,202005,SS069,F,30대,187,18579470
230880,202005,SS046,F,40대,5,9108
33321,202005,SS040,F,50대,15,203412
210805,202005,SS007,F,40대,5,242880
408925,202005,SS012,M,40대,15,477411
231533,202005,SS015,F,40대,15,155848
355807,202005,SS049,M,50대,5,164020
365978,202005,SS021,F,20대,10,354200
366389,202005,SS066,F,50대,15,76037
226880,202005,SS001,M,20대,15,500940
407925,202005,SS006,M,40대,25,173558
220154,202005,SS041,F,70대이상,10,288420
232502,202005,SS006,M,30대,137,629919
204184,202005,SS020,F,30대,40,326117
229416,202005,SS058,M,30대,15,187220
16543,202005,SS069,M,60대,30,861667
228890,202005,SS012,M,40대,15,481712
414173,202005,SS066,F,30대,10,506000
211023,202005,SS041,F,50대,10,652740
227411,202005,SS061,F,50대,10,592020
152737,202005,SS056,M,40대,5,1835262
316749,202005,SS006,F,50대,10,86526
223485,202005,SS016,F,20대,76,131256
421229,202005,SS006,F,10대,5,25806
353756,202005,SS016,M,50대,46,524975
25413,202005,SS012,F,50대,86,5971255
229632,202005,SS069,F,50대,10,113850
154121,202005,SS055,M,20대,5,29348
152857,202005,SS032,F,40대,5,852104
365401,202005,SS068,F,20대,10,646668
224900,202005,SS007,F,20대,5,69828
14345,202005,SS006,F,40대,5,1518
231091,202005,SS058,F,30대,86,674498
14137,202005,SS012,F,40대,30,637560
210367,202005,SS013,M,40대,121,1539151
208339,202005,SS007,F,30대,5,88550
214697,202005,SS055,M,70대이상,35,153318
14352,202005,SS017,F,10대,5,321816
10525,202005,SS070,M,50대,25,2230600
33594,202005,SS055,F,70대이상,15,439208
18874,202005,SS069,M,40대,106,2600334
418808,202005,SS005,M,40대,10,34408
232033,202005,SS008,F,60대,20,98872
360659,202005,SS013,F,20대,30,724541
11016,202005,SS021,F,20대,5,255024
231052,202005,SS031,F,30대,5,80252
226039,202005,SS041,M,30대,5,526240
212034,202005,SS041,F,20대,5,506000
